DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,resid,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,HU,2019,2666,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,HU,2020,2547,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,HU,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IE,2011,507,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IE,2012,602,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IE,2013,805,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IE,2014,859,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IE,2015,980,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IE,2016,1044,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IE,2017,1138,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IE,2018,1168,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IE,2019,1190,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IE,2020,1051,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IE,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IS,2011,33,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IS,2012,27,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IS,2013,37,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IS,2014,44,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IS,2015,42,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IS,2016,34,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IS,2017,41,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IS,2018,48,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IS,2019,51,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IS,2020,59,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IS,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IT,2011,9998,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IT,2012,10982,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IT,2013,10955,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IT,2014,10958,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IT,2015,13581,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IT,2016,13630,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IT,2017,15567,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IT,2018,15562,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IT,2019,16474,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IT,2020,17032,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,IT,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LI,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LI,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LI,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LI,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LI,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LI,2016,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LI,2017,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LI,2018,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LI,2019,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LI,2020,11,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LI,2021,10,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LT,2011,25,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LT,2012,38,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LT,2013,54,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LT,2014,50,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LT,2015,58,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LT,2016,89,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LT,2017,180,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LT,2018,178,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LT,2019,185,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LT,2020,233,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LT,2021,290,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LU,2011,55,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LU,2012,97,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LU,2013,110,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LU,2014,89,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LU,2015,116,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LU,2016,122,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LU,2017,128,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LU,2018,141,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LU,2019,152,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LU,2020,171,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LU,2021,167,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LV,2011,94,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LV,2012,94,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LV,2013,135,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LV,2014,129,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LV,2015,159,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LV,2016,231,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LV,2017,275,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LV,2018,330,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LV,2019,332,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LV,2020,378,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,LV,2021,369,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,MT,2011,79,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,MT,2012,52,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,MT,2013,83,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,MT,2014,91,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,MT,2015,95,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,MT,2016,100,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,MT,2017,126,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,MT,2018,161,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,MT,2019,152,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,MT,2020,217,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,MT,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NL,2011,5156,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NL,2012,5839,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NL,2013,6643,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NL,2014,6440,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NL,2015,7093,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NL,2016,7339,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NL,2017,7732,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NL,2018,7970,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NL,2019,7627,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NL,2020,6853,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NL,2021,6957,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NO,2011,1204,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NO,2012,1391,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NO,2013,1381,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NO,2014,1478,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NO,2015,1682,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NO,2016,1721,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NO,2017,1878,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NO,2018,2006,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NO,2019,1968,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NO,2020,1919,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,NO,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PL,2011,50,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PL,2012,64,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PL,2013,115,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PL,2014,100,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PL,2015,145,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PL,2016,301,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PL,2017,426,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PL,2018,379,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PL,2019,281,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PL,2020,269,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PL,2021,963,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PT,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PT,2012,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PT,2013,1280,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PT,2014,1515,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PT,2015,1930,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PT,2016,2185,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PT,2017,2445,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PT,2018,2983,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PT,2019,3486,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PT,2020,3967,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,PT,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RO,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RO,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RO,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RO,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RO,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RO,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RO,2017,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RO,2018,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RO,2019,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RO,2020,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RO,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RS,2011,367,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RS,2012,349,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RS,2013,423,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RS,2014,438,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RS,2015,548,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RS,2016,548,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RS,2017,552,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RS,2018,518,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RS,2019,514,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RS,2020,525,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,RS,2021,550,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SE,2011,3415,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SE,2012,3767,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SE,2013,3757,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SE,2014,3747,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SE,2015,3840,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SE,2016,3990,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SE,2017,4019,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SE,2018,4137,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SE,2019,3955,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SE,2020,3943,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SE,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SI,2011,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SI,2012,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SI,2013,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SI,2014,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SI,2015,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SI,2016,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SI,2017,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SI,2018,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SI,2019,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SI,2020,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SI,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SK,2011,215,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SK,2012,545,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SK,2013,423,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SK,2014,510,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SK,2015,372,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SK,2016,484,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SK,2017,365,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SK,2018,392,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SK,2019,371,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SK,2020,385,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,SK,2021,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,TR,2011,94,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,TR,2012,128,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,TR,2013,171,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,TR,2014,170,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,TR,2015,131,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,TR,2016,115,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,TR,2017,133,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,TR,2018,128,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,TR,2019,109,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,TR,2020,,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,TOTAL,F01_F03,TOT_IN,TR,2021,,
